full_address,lat,lng
243 Jurong East Street 24,1.340715,103.744058
257 Jurong East Street 24,1.343703,103.739762
264 Jurong East Street 24,1.343724,103.741015
306 Jurong East Street 32,1.346038,103.735375
210 Jurong East Street 21,1.338835,103.738731
214 Jurong East Street 21,1.339274,103.739114
208 Jurong East Street 21,1.338473,103.742674
211 Jurong East Street 21,1.3386,103.740002
307 Jurong East Street 32,1.346628,103.734836
319 Jurong East Street 31,1.348,103.73051
316 Jurong East Street 32,1.347052,103.732168
232 Jurong East Street 21,1.339894,103.740768
251 Jurong East Street 24,1.343168,103.739955
408 Pandan Gardens,1.318214,103.748832
218 Jurong East Street 21,1.340362,103.737916
322 Jurong East Street 31,1.348132,103.729133
227 Jurong East Street 21,1.341834,103.736094
109 Jurong East Street 13,1.338254,103.735882
103 Jurong East Street 13,1.336329,103.737576
240 Jurong East Street 21,1.341077,103.741554
258 Jurong East Street 24,1.343777,103.738923
209 Jurong East Street 21,1.3379,103.7401
324 Jurong East Street 31,1.348778,103.729889
331 Jurong East Avenue 1,1.350929,103.730432
405 Pandan Gardens,1.319278,103.749664
403 Pandan Gardens,1.320426,103.749242
404 Pandan Gardens,1.319828,103.750187
406 Pandan Gardens,1.31883,103.749242
337 Jurong East Avenue 1,1.349763,103.73188
335 Jurong East Avenue 1,1.350256,103.732163
327 Jurong East Street 31,1.349152,103.729026
323 Jurong East Street 31,1.348435,103.728943
8 Yung Kuang Road,1.33082,103.722387
10 Yung Kuang Road,1.331427,103.722026
111 Ho Ching Road,1.33396,103.723322
114 Ho Ching Road,1.333954,103.724044
119 Ho Ching Road,1.335179,103.724842
120 Ho Ching Road,1.335192,103.724051
145 Hu Ching Road,1.329068,103.723333
167 Boon Lay Drive,1.342456,103.7111
168 Boon Lay Drive,1.342456,103.711099
169 Boon Lay Drive,1.342456,103.711099
170 Boon Lay Drive,1.342456,103.711099
172 Boon Lay Drive,1.346551,103.707779
185 Boon Lay Avenue,1.346537,103.710938
186 Boon Lay Avenue,1.344066,103.706453
187 Boon Lay Avenue,1.345044,103.71054
208 Boon Lay Place,1.346335,103.714296
209 Boon Lay Place,1.346306,103.715033
210 Boon Lay Place,1.347171,103.71458
211 Boon Lay Place,1.34821,103.71395
212 Boon Lay Place,1.347171,103.71458
213 Boon Lay Place,1.34946,103.712838
214 Boon Lay Place,1.349028,103.712197
215 Boon Lay Place,1.348726,103.71232
520 Jurong West Street 52,1.346153,103.717916
516 Jurong West Street 52,1.345525,103.720548
517 Jurong West Street 52,1.345678,103.719462
511 Jurong West Street 52,1.347826,103.719542
457 Jurong West Street 41,1.350714,103.720908
490 Jurong West Avenue 1,1.349585,103.727246
489 Jurong West Avenue 1,1.349157,103.727231
487 Jurong West Avenue 1,1.348738,103.727253
485 Jurong West Avenue 1,1.348365,103.727246
476 Jurong West Street 41,1.347683,103.724114
477 Jurong West Street 41,1.347729,103.725093
527 Jurong West Street 52,1.347854,103.716344
534 Jurong West Street 52,1.348997,103.717119
535 Jurong West Street 52,1.34949,103.717034
536 Jurong West Street 52,1.349838,103.716652
456 Jurong West Street 41,1.350713,103.719986
484 Jurong West Avenue 1,1.348129,103.72625
491 Jurong West Avenue 1,1.349627,103.726378
481 Jurong West Street 41,1.346883,103.725252
217 Boon Lay Avenue,1.349994,103.710843
219 Boon Lay Avenue,1.350698,103.711496
220 Boon Lay Avenue,1.349027,103.711427
515 Jurong West Street 52,1.346269,103.720557
448 Jurong West Street 42,1.352619,103.719602
446 Jurong West Street 42,1.352233,103.71958
447 Jurong West Street 42,1.352548,103.720345
554 Jurong West Street 42,1.353252,103.717835
433 Jurong West Street 42,1.352745,103.722897
442 Jurong West Avenue 1,1.351952,103.71976
450 Jurong West Street 42,1.352043,103.717478
455 Jurong West Street 42,1.35113,103.718455
402 Jurong West Street 42,1.35341,103.722441
431 Jurong West Avenue 1,1.352311,103.724709
543 Jurong West Street 42,1.351967,103.715886
545 Jurong West Street 42,1.352242,103.715216
550 Jurong West Street 42,1.352747,103.716516
551 Jurong West Street 42,1.352369,103.71681
463 Jurong West Street 41,1.350606,103.723192
458 Jurong West Street 41,1.350223,103.720038
415 Jurong West Street 42,1.352896,103.725017
416 Jurong West Street 42,1.352473,103.72588
436 Jurong West Avenue 1,1.352093,103.722903
444 Jurong West Avenue 1,1.352057,103.719326
452 Jurong West Street 42,1.351683,103.718554
539 Jurong West Avenue 1,1.350693,103.716002
547 Jurong West Street 42,1.352989,103.714941
559 Jurong West Street 42,1.354466,103.718667
198 Boon Lay Drive,1.344406,103.714371
203 Boon Lay Drive,1.344148,103.715661
205 Boon Lay Drive,1.344868,103.71572
407 Jurong West Street 42,1.35479,103.721448
558 Jurong West Street 42,1.354121,103.717548
469 Jurong West Street 41,1.348569,103.721225
9 Jalan Batu,1.302824,103.882978
2 Saint George's Road,1.323457,103.860695
468 North Bridge Road,1.305657,103.863012
801 French Road,1.307308,103.860398
1 Beach Road,1.295172,103.854597
2 Beach Road,1.30376,103.864485
97 Whampoa Drive,1.321288,103.854943
12 Upper Boon Keng Road,1.31426,103.870056
20 Upper Boon Keng Road,1.313724,103.873931
24 Bendemeer Road,1.318636,103.862345
26 Bendemeer Road,1.31831,103.862928
28 Bendemeer Road,1.318696,103.863242
34 Whampoa West,1.320342,103.863981
45 Bendemeer Road,1.323049,103.866374
77 Lorong Limau,1.325159,103.854816
75 Whampoa Drive,1.324529,103.858231
85 Whampoa Drive,1.322826,103.856455
82 Whampoa Drive,1.323938,103.85645
11 Upper Boon Keng Road,1.314181,103.870684
98 Whampoa Drive,1.32169,103.854184
65 Kallang Bahru,1.320217,103.869046
68 Geylang Bahru,1.320582,103.869803
16 Upper Boon Keng Road,1.315592,103.871855
94 Geylang Bahru,1.322249,103.871248
95 Geylang Bahru,1.322993,103.871087
49 Dorset Road,1.312795,103.850024
46 Owen Road,1.315145,103.850806
14 Kampong Arang Road,1.300194,103.884193
20 Saint George's Road,1.324291,103.863498
44 Bendemeer Road,1.322221,103.866576
28 Jalan Bahagia,1.325828,103.858841
38 Jalan Bahagia,1.326918,103.85646
69 Moulmein Road,1.318957,103.850526
84 Whampoa Drive,1.323193,103.857032
83 Whampoa Drive,1.323642,103.857058
101 Whampoa Drive,1.320422,103.853821
107 Towner Road,1.319704,103.860071
103 Jalan Rajah,1.32742,103.852846
101 Jalan Rajah,1.328886,103.849994
52 Kent Road,1.316,103.851471
23 Saint George's Road,1.32502,103.863034
103 Ah Hood Road,1.327925,103.844782
807 King George's Avenue,1.309385,103.861447
104 Jalan Rajah,1.327884,103.853315
39 Upper Boon Keng Road,1.318834,103.874256
461 Crawford Lane,1.305075,103.860986
56 Geylang Bahru,1.323702,103.868354
54 Geylang Bahru,1.323938,103.867855
53 Geylang Bahru,1.324324,103.868165
12 North Bridge Road,1.304313,103.86278
35 Marine Crescent,1.303373,103.912704
66 Marine Drive,1.303969,103.909687
67 Marine Drive,1.304356,103.909602
4 Marine Terrace,1.305156,103.917638
19 Marine Terrace,1.304629,103.914987
32 Marine Crescent,1.303159,103.911817
31 Marine Crescent,1.303654,103.911478
30 Marine Crescent,1.30417,103.911178
7 Marine Terrace,1.304044,103.917188
62 Marine Drive,1.302636,103.90893
55 Marine Terrace,1.305427,103.913961
43 Marine Crescent,1.30544,103.913034
73 Marine Drive,1.303745,103.908256
72 Marine Drive,1.304245,103.90837
71 Marine Drive,1.304499,103.908928
78 Marine Drive,1.301575,103.908372
3 Marine Terrace,1.304169,103.917767
12 Marine Terrace,1.304636,103.91577
13 Marine Terrace,1.303143,103.914428
14 Marine Terrace,1.303533,103.915396
82 Commonwealth Close,1.304259,103.800425
83 Commonwealth Close,1.304771,103.800454
63 Commonwealth Drive,1.298855,103.797112
66 Commonwealth Drive,1.299182,103.796592
53 Tanglin Halt Road,1.302125,103.796502
54 Tanglin Halt Road,1.29973,103.798406
111 Commonwealth Crescent,1.306455,103.798491
55 Commonwealth Drive,1.296991,103.79713
43 Tanglin Halt Road,1.298747,103.79857
38 Tanglin Halt Road,1.297613,103.798974
33 Tanglin Halt Road,1.296572,103.7984
36 Tanglin Halt Road,1.297256,103.79815
26 Tanglin Halt Road,1.298124,103.799786
31 Tanglin Halt Road,1.299378,103.799477
58 Commonwealth Drive,1.29784,103.797118
2 Dover Road,1.303059,103.783043
3 Dover Road,1.30375,103.782455
96 Margaret Drive,1.29971,103.803471
6 Ghim Moh Road,1.312312,103.788413
5 Ghim Moh Road,1.312624,103.788347
4 Ghim Moh Road,1.313243,103.788368
3 Ghim Moh Road,1.312032,103.787169
2 Ghim Moh Road,1.312364,103.786897
1 Ghim Moh Road,1.312946,103.786869
21 Dover Crescent,1.307029,103.784612
24 Dover Crescent,1.305355,103.78182
21 Ghim Moh Road,1.309928,103.789008
19 Ghim Moh Road,1.311526,103.788347
164 Stirling Road,1.29149,103.802525
171 Stirling Road,1.290674,103.80386
173 Stirling Road,1.291229,103.803842
172 Stirling Road,1.295293,103.804594
160 Mei Ling Street,1.292171,103.804236
161 Mei Ling Street,1.29147,103.803468
4 Holland Close,1.307948,103.795774
6 Holland Close,1.307193,103.795469
8 Holland Avenue,1.30687,103.795023
9 Holland Avenue,1.307576,103.794438
2 Holland Avenue,1.309351,103.795794
12 Holland Avenue,1.309365,103.794512
11 Holland Drive,1.309007,103.794061
13 Holland Drive,1.30917,103.793187
16 Holland Drive,1.311893,103.792887
42 Holland Drive,1.307665,103.793384
24 Tanglin Halt Road,1.297693,103.79964
60 Commonwealth Drive,1.298274,103.797076
88 Commonwealth Close,1.304911,103.799217
86 Commonwealth Close,1.304437,103.799396
52 Tanglin Halt Road,1.29988,103.798839
89 Commonwealth Drive,1.305446,103.799365
93 Commonwealth Drive,1.30537,103.800121
59 Commonwealth Drive,1.298062,103.797411
65 Commonwealth Drive,1.299632,103.796754
74 Commonwealth Drive,1.301011,103.796152
77 Commonwealth Drive,1.3015,103.795911
79 Commonwealth Drive,1.301181,103.795289
78 Commonwealth Drive,1.301735,103.795839
113 Commonwealth Crescent,1.306814,103.798
25 Tanglin Halt Road,1.297911,103.799697
28 Tanglin Halt Road,1.298556,103.799898
98 Commonwealth Crescent,1.306837,103.801445
99 Commonwealth Crescent,1.307447,103.801147
102 Commonwealth Crescent,1.307868,103.800649
101 Commonwealth Crescent,1.30812,103.800877
32 Tanglin Halt Road,1.29961,103.799665
71 Commonwealth Drive,1.29979,103.797062
35 Tanglin Halt Road,1.297127,103.798284
23 Dover Crescent,1.307437,103.783636
36 Dover Road,1.299624,103.782735
7 Ghim Moh Road,1.311304,103.787241
12 Dover Close East,1.30507,103.785795
13 Dover Close East,1.305429,103.786038
14 Dover Close East,1.305731,103.785457
20 Holland Drive,1.310471,103.792287
5 Seletar West Farmway 6,1.396037,103.870118
5 Lorong Lew Lian,1.35004,103.876839
108 Serangoon North Avenue 1,1.369859,103.871226
105 Serangoon North Avenue 1,1.370192,103.870131
305 Serangoon Avenue 2,1.353827,103.866872
102 Serangoon North Avenue 1,1.370865,103.87115
115 Serangoon North Avenue 1,1.368221,103.870542
227 Serangoon Avenue 4,1.356415,103.870923
221 Serangoon Avenue 4,1.359258,103.871961
210 Serangoon Central,1.354746,103.873386
6 Lorong Lew Lian,1.349443,103.877329
109 Serangoon North Avenue 1,1.369488,103.870869
218 Serangoon Avenue 4,1.357979,103.872099
120 Serangoon North Avenue 1,1.367259,103.870991
126 Serangoon North Avenue 1,1.36603,103.871756
315 Serangoon Avenue 2,1.352938,103.865907
116 Serangoon North Avenue 1,1.368492,103.871521
114 Serangoon North Avenue 1,1.368842,103.871386
117 Serangoon North Avenue 1,1.367972,103.870754
212 Serangoon Avenue 4,1.356789,103.873027
213 Serangoon Avenue 4,1.357159,103.873021
119 Serangoon North Avenue 1,1.367558,103.871433
316 Serangoon Avenue 2,1.352975,103.866514
102 Tampines Street 11,1.346799,103.945756
113 Tampines Street 11,1.346502,103.946293
112 Tampines Street 11,1.346237,103.947596
209 Tampines Street 21,1.351862,103.952605
267 Tampines Street 21,1.350666,103.949648
269 Tampines Street 21,1.350696,103.948156
202 Tampines Street 21,1.352962,103.952151
138 Tampines Street 11,1.345925,103.945052
924 Tampines Street 91,1.34672,103.940653
925 Tampines Street 91,1.34636,103.940971
817 Tampines Street 81,1.34762,103.936721
818 Tampines Street 81,1.347965,103.936847
808 Tampines Avenue 4,1.346603,103.935976
809 Tampines Avenue 4,1.34614,103.936494
111 Tampines Street 11,1.346854,103.947369
110 Tampines Street 11,1.346984,103.949286
285 Tampines Street 22,1.350139,103.953103
287 Tampines Street 22,1.349205,103.954377
274 Tampines Street 22,1.348287,103.95006
291 Tampines Street 22,1.350074,103.955185
293 Tampines Street 22,1.350376,103.954924
244 Tampines Street 21,1.353753,103.947134
262 Tampines Street 21,1.353841,103.950876
914 Tampines Street 91,1.349023,103.939589
150 Tampines Street 12,1.351012,103.943258
251 Tampines Street 21,1.352481,103.94784
250 Tampines Street 21,1.352319,103.948437
226 Tampines Street 23,1.355521,103.95401
234 Tampines Street 21,1.3559,103.948229
237 Tampines Street 21,1.355534,103.947196
236 Tampines Street 21,1.355902,103.947228
219 Tampines Street 24,1.35481,103.952606
271 Tampines Street 21,1.35023,103.949432
270 Tampines Street 21,1.34998,103.948888
420 Tampines Street 41,1.357876,103.947539
157 Tampines Street 12,1.3511,103.944926
258 Tampines Street 21,1.354286,103.950112
252 Tampines Street 21,1.352582,103.948948
820 Tampines Street 81,1.347655,103.935972
819 Tampines Street 81,1.348381,103.93689
217 Tampines Street 23,1.354276,103.951835
215 Tampines Street 23,1.35467,103.953203
813 Tampines Street 81,1.34689,103.936475
810 Tampines Avenue 4,1.34647,103.936628
266 Tampines Street 21,1.35204,103.950231
265 Tampines Street 21,1.352434,103.950149
286 Tampines Street 22,1.349544,103.952969
272 Tampines Street 22,1.349097,103.950174
275 Tampines Street 22,1.347849,103.950429
141 Tampines Street 12,1.348309,103.944898
163 Tampines Street 12,1.34951,103.947223
166 Tampines Street 12,1.348832,103.946407
161 Tampines Street 12,1.35069,103.946486
295 Tampines Street 22,1.350811,103.955004
261 Tampines Street 21,1.354252,103.951018
913 Tampines Street 91,1.348838,103.938983
910 Tampines Street 91,1.349742,103.938486
253 Tampines Street 21,1.353191,103.948325
277 Tampines Street 22,1.347329,103.950997
928 Tampines Street 91,1.346006,103.940186
832 Tampines Street 82,1.350069,103.935409
838 Tampines Street 82,1.350815,103.935342
839 Tampines Street 83,1.351209,103.934492
248 Tampines Street 21,1.351857,103.947097
247 Tampines Street 21,1.352224,103.946911
159 Tampines Street 12,1.351027,103.945992
812 Tampines Avenue 4,1.346918,103.937455
811 Tampines Avenue 4,1.347888,103.936966
294 Tampines Street 22,1.350852,103.95389
432 Tampines Street 41,1.35892,103.950594
160 Tampines Street 12,1.350679,103.94539
257 Tampines Street 21,1.353386,103.950132
816 Tampines Avenue 4,1.347711,103.937561
289 Tampines Street 22,1.349609,103.95536
298 Tampines Street 22,1.351725,103.95474
232 Tampines Street 21,1.356381,103.948661
216 Tampines Street 23,1.354056,103.952877
106 Tampines Street 11,1.347574,103.947664
912 Tampines Street 91,1.3494,103.939134
278 Tampines Street 22,1.346762,103.951362
279 Tampines Street 22,1.346343,103.95129
146 Tampines Avenue 5,1.348074,103.942522
245 Tampines Street 21,1.353064,103.946556
149 Tampines Street 12,1.351408,103.942542
148 Tampines Avenue 5,1.350623,103.941993
120 Lorong 2 Toa Payoh,1.339142,103.84556
225 Lorong 8 Toa Payoh,1.339471,103.855953
232 Lorong 8 Toa Payoh,1.337591,103.859147
115 Lorong 1 Toa Payoh,1.340662,103.844309
114 Lorong 1 Toa Payoh,1.34092,103.844305
113 Lorong 1 Toa Payoh,1.341276,103.844797
53 Lorong 5 Toa Payoh,1.337802,103.850789
100 Lorong 1 Toa Payoh,1.339562,103.848632
98 Lorong 1 Toa Payoh,1.339165,103.848495
91 Lorong 3 Toa Payoh,1.338273,103.848482
2 Lorong 7 Toa Payoh,1.338933,103.853328
1 Lorong 7 Toa Payoh,1.339449,103.853719
166 Lorong 1 Toa Payoh,1.333855,103.843333
126 Lorong 1 Toa Payoh,1.33783,103.845084
128 Lorong 1 Toa Payoh,1.3378,103.844056
116 Lorong 2 Toa Payoh,1.3405,103.846036
30 Lorong 5 Toa Payoh,1.333485,103.854642
9 Lorong 7 Toa Payoh,1.337588,103.857765
23 Toa Payoh East,1.334585,103.857126
12 Lorong 7 Toa Payoh,1.33679,103.857399
13 Lorong 7 Toa Payoh,1.336425,103.858864
25 Toa Payoh East,1.333629,103.857063
26 Toa Payoh East,1.332985,103.856849
27 Toa Payoh East,1.332335,103.856446
17 Lorong 7 Toa Payoh,1.33636,103.856394
85A Lorong 4 Toa Payoh,1.336377,103.84934
85B Lorong 4 Toa Payoh,1.336308,103.84918
159 Lorong 1 Toa Payoh,1.330726,103.845558
177 Toa Payoh Central,1.333586,103.848078
163 Lorong 1 Toa Payoh,1.332071,103.844038
168 Lorong 1 Toa Payoh,1.331925,103.843495
169 Lorong 1 Toa Payoh,1.3317,103.842582
173 Lorong 1 Toa Payoh,1.330017,103.842556
206 Toa Payoh North,1.342248,103.846557
134 Potong Pasir Avenue 3,1.33362,103.865198
142 Potong Pasir Avenue 3,1.333332,103.867142
139 Potong Pasir Avenue 3,1.333385,103.866117
101 Potong Pasir Avenue 1,1.333168,103.868364
102 Potong Pasir Avenue 1,1.333634,103.868886
106 Potong Pasir Avenue 1,1.334101,103.868129
107 Potong Pasir Avenue 1,1.334646,103.868312
120 Potong Pasir Avenue 1,1.335505,103.863511
95 Lorong 4 Toa Payoh,1.338848,103.849026
5 Upper Aljunied Lane,1.333704,103.879825
59 Lorong 5 Toa Payoh,1.336746,103.851786
69 Lorong 4 Toa Payoh,1.334195,103.852722
73 Lorong 4 Toa Payoh,1.334318,103.851721
227 Lorong 8 Toa Payoh,1.339513,103.857903
193 Lorong 4 Toa Payoh,1.331551,103.851246
200 Toa Payoh North,1.34122,103.850012
208 Toa Payoh North,1.342206,103.845124
209 Toa Payoh North,1.3424,103.845838
15 Joo Seng Road,1.335475,103.879892
17 Joo Seng Road,1.336568,103.880822
117 Potong Pasir Avenue 1,1.336266,103.863014
14 Joo Seng Road,1.335834,103.880076
136 Potong Pasir Avenue 3,1.333732,103.866286
218 Lorong 8 Toa Payoh,1.342692,103.855115
15 Marsiling Lane,1.441894,103.778174
13 Marsiling Lane,1.441231,103.779604
12 Marsiling Lane,1.440822,103.779017
6 Marsiling Drive,1.44206,103.776347
125 Marsiling Rise,1.438494,103.779571
130 Marsiling Rise,1.438156,103.778749
2 Marsiling Drive,1.438305,103.777731
1 Marsiling Drive,1.440662,103.776004
213 Marsiling Crescent,1.446448,103.772151
217 Marsiling Crescent,1.446749,103.772524
212 Marsiling Crescent,1.446202,103.773035
31 Marsiling Drive,1.443198,103.772501
22 Marsiling Drive,1.44192,103.774354
24 Marsiling Drive,1.441497,103.772102
1A Woodlands Centre Road,1.441803,103.770691
203 Marsiling Drive,1.443782,103.774356
204 Marsiling Drive,1.444126,103.77403
206 Marsiling Drive,1.445347,103.773362
146 Woodlands Street 13,1.436116,103.774177
8 Marsiling Drive,1.441363,103.777187
29 Marsiling Drive,1.443226,103.773452
25 Marsiling Drive,1.441967,103.772454
205 Marsiling Drive,1.444662,103.772723
104 Woodlands Street 13,1.436543,103.781543
171 Woodlands Street 11,1.433986,103.776486
165 Woodlands Street 13,1.432972,103.774939
162 Woodlands Street 13,1.433274,103.772981
10 Marsiling Drive,1.440879,103.777191
35 Marsiling Drive,1.444976,103.771717
36 Marsiling Drive,1.444856,103.772361
116 Yishun Ring Road,1.435104,103.828221
101 Yishun Avenue 5,1.430958,103.828331
107 Yishun Ring Road,1.433076,103.827436
706 Yishun Avenue 5,1.428861,103.828916
701 Yishun Avenue 5,1.429955,103.828844
712 Yishun Avenue 5,1.427847,103.827773
736 Yishun Street 72,1.428602,103.831624
742 Yishun Avenue 5,1.429694,103.833089
138 Yishun Ring Road,1.431608,103.830645
136 Yishun Ring Road,1.432065,103.831353
121 Yishun Street 11,1.434184,103.830044
215 Yishun Street 21,1.431777,103.835586
216 Yishun Street 21,1.432248,103.836381
217 Yishun Street 21,1.43261,103.836179
219 Yishun Street 21,1.433424,103.836513
143 Yishun Ring Road,1.431092,103.830922
137 Yishun Ring Road,1.431475,103.829876
128 Yishun Street 11,1.433854,103.831287
254 Yishun Ring Road,1.43466,103.840837
262 Yishun Street 22,1.436038,103.839032
276 Yishun Street 22,1.437922,103.838029
751 Yishun Street 72,1.427632,103.834028
752 Yishun Street 72,1.427281,103.833594
733 Yishun Avenue 5,1.429632,103.83091
740 Yishun Avenue 5,1.430303,103.832424
210 Yishun Street 21,1.431398,103.838509
205 Yishun Street 21,1.43104,103.836291
146 Yishun Street 11,1.430975,103.832452
220 Yishun Street 21,1.433467,103.835378
